Employer_No,Cash_Received_Date,Total_Amt
100654,22/06/2018,1192.92
100654,22/06/2018,734.11
100654,22/06/2018,730.76
100654,22/06/2018,840.39
100654,22/06/2018,744.17
100654,22/06/2018,1023.08
100654,22/06/2018,1067.58
100654,22/06/2018,962.39
100654,22/06/2018,760.21
100654,22/06/2018,300.32
100654,22/06/2018,598.06
100654,22/06/2018,830.22
100654,22/06/2018,774.76
100654,22/06/2018,1532.73
100654,22/06/2018,1160
100654,22/06/2018,1839.75
100654,22/06/2018,2867.8
100654,22/06/2018,1925.77
100654,22/06/2018,1160
100654,22/06/2018,865.92
100654,22/06/2018,2964.23
100654,22/06/2018,1179.76
100654,22/06/2018,829.33
100654,22/06/2018,587.92
100654,22/06/2018,571.8
100654,22/06/2018,876.92
100654,22/06/2018,870.83
100654,22/06/2018,734.11
100654,22/06/2018,1170.73
100654,22/06/2018,546.64
100654,22/06/2018,1567.92
100654,22/06/2018,829.58
100654,22/06/2018,986.87
100654,22/06/2018,914.3
100654,22/06/2018,1160
100654,22/06/2018,1278.84
100654,22/06/2018,1278.84
100654,22/06/2018,1034.43
100654,22/06/2018,734.11
100654,22/06/2018,1166.6
100654,22/06/2018,1124.17
100654,22/06/2018,1132.69
100654,22/06/2018,1156.77
100654,22/06/2018,1411.48
100654,22/06/2018,1922.64
100654,22/06/2018,266.95
100654,22/06/2018,820
100654,22/06/2018,684.14
100654,22/06/2018,1141.21
100654,22/06/2018,346.04
100654,22/06/2018,1001.05
100654,22/06/2018,694.74
100654,22/06/2018,876.92
100654,22/06/2018,507.18
100654,22/06/2018,759.13
100654,22/06/2018,694.24
100654,22/06/2018,933.46
100654,22/06/2018,820
100654,22/06/2018,400.43
100654,22/06/2018,1001.16
100654,22/06/2018,1156.77
100654,22/06/2018,1160
100654,22/06/2018,1034.43
100654,22/06/2018,1761.09
100654,22/06/2018,1167.17
100654,22/06/2018,1351.92
100654,22/06/2018,767.48
100654,22/06/2018,800.84
100654,22/06/2018,822.23
100654,22/06/2018,820
100654,22/06/2018,856.74
100654,22/06/2018,1301.36
100654,22/06/2018,1160
100654,22/06/2018,992.52
100654,22/06/2018,1568.32
100654,22/06/2018,833.09
100654,22/06/2018,600.64
100654,22/06/2018,1187.5
100654,22/06/2018,621.15
100654,22/06/2018,1034.43
100654,22/06/2018,722.98
100654,22/06/2018,820
100654,22/06/2018,323.41
100654,22/06/2018,1160
100654,22/06/2018,1482.12
100654,22/06/2018,855.23
100654,22/06/2018,820
100654,22/06/2018,1059.61
100654,22/06/2018,2083.33
100654,22/06/2018,771.16
100654,22/06/2018,1476.92
100654,22/06/2018,847.79
100654,22/06/2018,1160
100654,22/06/2018,934.32
100654,22/06/2018,840.39
100654,22/06/2018,820
100654,22/06/2018,703.24
100654,22/06/2018,1201.27
100654,22/06/2018,736.46
100654,22/06/2018,1241.31
100654,22/06/2018,1571.16
100654,22/06/2018,1167.89
100654,22/06/2018,1041.35
100654,22/06/2018,2101.37
100654,22/06/2018,1205.76
100654,22/06/2018,820
100654,22/06/2018,480.51
100654,22/06/2018,820
100654,22/06/2018,986.53
100654,22/06/2018,578.39
100654,22/06/2018,584.6
100654,22/06/2018,1012.18
100654,22/06/2018,913.47
100654,22/06/2018,839.91
100654,22/06/2018,737.47
100654,22/06/2018,803.84
100654,22/06/2018,841.77
100654,22/06/2018,831.64
100654,22/06/2018,867.59
100654,22/06/2018,1203.33
100654,22/06/2018,657.69
100654,22/06/2018,694.23
100654,22/06/2018,1913.47
100654,22/06/2018,781.92
100654,22/06/2018,600.64
100654,22/06/2018,2202.32
100654,22/06/2018,730.76
100654,22/06/2018,1160
100654,22/06/2018,1096.16
100654,22/06/2018,999.72
100654,22/06/2018,914.57
100654,22/06/2018,1160
100654,22/06/2018,860.39
100654,22/06/2018,730.76
100654,22/06/2018,1160
100654,22/06/2018,1337.52
100654,22/06/2018,767.31
100654,22/06/2018,954.33
100654,22/06/2018,719.61
100654,22/06/2018,1434.84
100654,22/06/2018,1187.8
100654,22/06/2018,754.16
100654,22/06/2018,548.07
100654,22/06/2018,1368.11
100654,22/06/2018,950
100654,22/06/2018,867.58
100654,22/06/2018,770.24
100654,22/06/2018,840.91
100654,22/06/2018,1037.69
100654,22/06/2018,967.68
100654,22/06/2018,1132.69
100654,22/06/2018,829.64
100654,22/06/2018,1160
100654,22/06/2018,834.58
100654,22/06/2018,1401.48
100654,22/06/2018,900.95
100654,22/06/2018,1068.75
100654,22/06/2018,826.07
100654,22/06/2018,443.23
100654,22/06/2018,1101.18
100654,22/06/2018,1029.17
100808,25/07/2018,1434.51
100316,1/08/2018,120.84
100808,26/07/2017,1265.22
100654,14/08/2018,913.45
100246,20/09/2018,2327.92
100451,8/10/2018,2311.35
100451,6/04/2018,290
100134,15/05/2018,494.22
100539,12/01/2018,265.49
100567,19/01/2018,272.54
100689,19/02/2018,20717.79
100574,12/02/2018,12886.89
100652,15/12/2017,246.24
100648,9/02/2018,350.72
100779,11/12/2017,1580.13
100654,23/11/2018,1084.45
100246,10/10/2018,2909.9
100451,6/04/2018,898
100316,25/05/2018,183.78
100654,9/03/2018,1961.18
100817,7/08/2017,399.81
100652,7/09/2017,247.86
100689,15/09/2017,913.46
100654,13/11/2018,2285
100654,13/11/2018,2885
100654,13/11/2018,2385
100654,13/11/2018,2325
100654,13/11/2018,2429.63
100654,13/11/2018,2390.16
100654,13/11/2018,1542.77
100654,13/11/2018,1772.39
100654,13/11/2018,2445.71
100654,13/11/2018,1785
100654,13/11/2018,2281.75
100654,13/11/2018,1789.13
100654,13/11/2018,2272.54
100654,13/11/2018,2331.17
100654,13/11/2018,2495
100654,13/11/2018,2035
100654,13/11/2018,1785
100654,13/11/2018,1835.56
100654,13/11/2018,1366.83
100654,13/11/2018,2085.56
100654,13/11/2018,2535
100654,13/11/2018,2285
100654,13/11/2018,2087.09
100654,13/11/2018,456.75
100654,13/11/2018,1461.55
100654,13/11/2018,1334.75
100654,13/11/2018,1585.13
100654,13/11/2018,1091.28
100654,13/11/2018,1141.85
100654,13/11/2018,1075
100654,13/11/2018,233.75
100654,13/11/2018,1535
100654,13/11/2018,5982.15
100654,13/11/2018,729.95
100654,13/11/2018,1125.37
100654,13/11/2018,1293.05
100654,13/11/2018,1501.6
100654,13/11/2018,1598.55
100654,13/11/2018,1826.9
100654,13/11/2018,1209.6
100654,13/11/2018,1199.98
100654,13/11/2018,990.51
100654,13/11/2018,762.21
100654,13/11/2018,1041.1
100654,13/11/2018,1535
100654,13/11/2018,1535
100654,13/11/2018,1123.55
100654,13/11/2018,1001.05
100654,13/11/2018,1514.1
100654,13/11/2018,1075
100654,13/11/2018,593.75
100654,13/11/2018,1526.6
100654,13/11/2018,1147.25
100654,13/11/2018,889.73
100654,13/11/2018,921
100654,13/11/2018,417.1
100654,13/11/2018,959.15
100654,13/11/2018,870.83
100654,13/11/2018,1096.15
100654,13/11/2018,1156.78
100654,13/11/2018,1152.75
100654,13/11/2018,871.19
100654,13/11/2018,750.8
100654,13/11/2018,1535
100654,13/11/2018,870.83
100654,13/11/2018,959.15
100654,13/11/2018,752.03
100654,13/11/2018,1278.85
100654,13/11/2018,1501.6
100654,13/11/2018,1535
100654,13/11/2018,202.37
100654,13/11/2018,1535
100654,13/11/2018,1075
100654,13/11/2018,1075
100654,13/11/2018,1535
100654,13/11/2018,625.65
100654,13/11/2018,430
100654,13/11/2018,1362.25
100654,13/11/2018,1084.49
100654,13/11/2018,1213.89
100654,13/11/2018,803.84
100654,13/11/2018,913.45
100654,13/11/2018,1141.66
100654,13/11/2018,1001.05
100654,13/11/2018,1004.8
100654,13/11/2018,1501.59
100654,13/11/2018,456.75
100654,13/11/2018,1418.22
100654,13/11/2018,1225
100654,13/11/2018,1543.3
100654,13/11/2018,384.74
100654,13/11/2018,1075
100654,13/11/2018,664.82
100654,13/11/2018,702.41
100654,13/11/2018,1080.37
100654,13/11/2018,1091.72
100654,13/11/2018,506.08
100654,13/11/2018,1152.72
100654,13/11/2018,1960.4
100654,13/11/2018,1535
100654,13/11/2018,89.88
100654,13/11/2018,1126.2
100654,13/11/2018,235.73
100654,13/11/2018,994.27
100654,13/11/2018,1103.31
100654,13/11/2018,1538.29
100654,13/11/2018,1590.56
100654,13/11/2018,1075
100654,13/11/2018,1265.22
100654,13/11/2018,583.95
100654,13/11/2018,2085.55
100654,13/11/2018,1203
100654,13/11/2018,473.94
100654,13/11/2018,1501.6
100654,13/11/2018,1187.5
100654,13/11/2018,867.8
100654,13/11/2018,2402.8
100654,13/11/2018,822.1
100654,13/11/2018,1301.7
100654,13/11/2018,1535
100654,13/11/2018,1164.65
100654,13/11/2018,1535
100654,13/11/2018,1042.75
100654,13/11/2018,1835.25
100654,13/11/2018,600.15
100654,13/11/2018,1075
100654,13/11/2018,1588.08
100654,13/11/2018,797.95
100654,13/11/2018,1027.75
100654,13/11/2018,1507.2
100654,13/11/2018,1278.85
100654,13/11/2018,1373.67
100654,13/11/2018,500.55
100654,13/11/2018,1075
100654,13/11/2018,1835.3
100654,13/11/2018,1079.03
100654,13/11/2018,33.36
100654,13/11/2018,1141.66
100654,13/11/2018,1001.05
100654,13/11/2018,614
100654,13/11/2018,1324.5
100654,13/11/2018,456.75
100654,13/11/2018,917.65
100654,13/11/2018,1370.2
100654,13/11/2018,670.7
100654,13/11/2018,1001.05
100654,13/11/2018,1337.65
100654,13/11/2018,307
100654,13/11/2018,483.85
100654,13/11/2018,2098.55
100654,13/11/2018,1096.15
100654,13/11/2018,1475.65
100654,13/11/2018,1141.88
100654,13/11/2018,456
100654,13/11/2018,2606.22
100654,13/11/2018,722.98
100654,13/11/2018,1334.75
100654,13/11/2018,1152.15
100654,13/11/2018,243.67
100654,13/11/2018,1428.54
100654,13/11/2018,833.09
100654,13/11/2018,779.24
100654,13/11/2018,511.72
100654,13/11/2018,2083.33
100654,13/11/2018,1007.6
100654,13/11/2018,1084.49
100654,13/11/2018,482.22
100654,13/11/2018,834.2
100654,13/11/2018,1075
100654,13/11/2018,1033.67
100654,13/11/2018,1108.33
100654,13/11/2018,460.11
100654,13/11/2018,1120.62
100654,13/11/2018,1075
100654,13/11/2018,1960.4
100654,13/11/2018,1324.5
100654,13/11/2018,375.95
100654,13/11/2018,1445.97
100654,13/11/2018,458.8
100654,13/11/2018,116.79
100654,13/11/2018,1075.71
100567,18/07/2017,1591.2
100901,11/06/2018,24160.61
100664,30/01/2018,1574.72
100652,18/04/2018,377.78
100246,11/04/2018,2631.92
100143,18/04/2018,590.23
100316,24/09/2018,181.26
100567,19/10/2017,5428.88
100567,19/10/2017,237.9
100567,19/10/2017,261.73
100567,19/10/2017,43163.21
100567,19/10/2017,103.97
100910,4/06/2018,597.18
100451,19/06/2018,1114.59
100246,25/10/2017,2631.92
100567,20/11/2017,268.93
100355,16/01/2018,2031.65
100333,17/05/2018,1920.14
100070,2/11/2017,206.15
100652,9/01/2018,307.8
100451,13/12/2018,1157.67
100368,8/10/2018,235.65
100779,28/08/2018,1130.52
100910,22/10/2018,468.26
100910,4/06/2018,293.6
100654,18/10/2018,2308
100654,18/10/2018,1828
100654,18/10/2018,1860
100654,18/10/2018,1943.32
100654,18/10/2018,1946.12
100654,18/10/2018,1428
100654,18/10/2018,1977.93
100654,18/10/2018,1415.27
100654,18/10/2018,1036
100654,18/10/2018,1428
100654,18/10/2018,1901.94
100654,18/10/2018,1668.04
100654,18/10/2018,1840.73
100654,18/10/2018,1428
100654,18/10/2018,1461.91
100654,18/10/2018,2060
100654,18/10/2018,1630.36
100654,18/10/2018,1175.88
100654,18/10/2018,4868.15
100654,18/10/2018,1828
100654,18/10/2018,1690.08
100654,18/10/2018,1321
100654,18/10/2018,1169.24
100654,18/10/2018,1067.8
100654,18/10/2018,365.4
100654,18/10/2018,860
100654,18/10/2018,913.48
100654,18/10/2018,1373.67
100654,18/10/2018,143.84
100654,18/10/2018,860
100654,18/10/2018,1034.44
100654,18/10/2018,1228
100654,18/10/2018,1315.4
100654,18/10/2018,1201.28
100654,18/10/2018,583.96
100654,18/10/2018,1278.84
100654,18/10/2018,890.64
100654,18/10/2018,1461.52
100654,18/10/2018,967.68
100654,18/10/2018,626
100654,18/10/2018,1228
100654,18/10/2018,849.05
100654,18/10/2018,993.04
100654,18/10/2018,1002.63
100654,18/10/2018,880.58
100654,18/10/2018,4615.35
100654,18/10/2018,1228
100654,18/10/2018,1211.28
100654,18/10/2018,1347.03
100654,18/10/2018,800.84
100654,18/10/2018,1228
100654,18/10/2018,475
100654,18/10/2018,922.08
100654,18/10/2018,860
100654,18/10/2018,333.68
100654,18/10/2018,1221.28
100654,18/10/2018,767.32
100654,18/10/2018,870.83
100654,18/10/2018,706.61
100654,18/10/2018,876.92
100654,18/10/2018,1156.78
100654,18/10/2018,879.29
100654,18/10/2018,1228
100654,18/10/2018,600.64
100654,18/10/2018,870.83
100654,18/10/2018,894.17
100654,18/10/2018,1228
100654,18/10/2018,1023.08
100654,18/10/2018,782.45
100654,18/10/2018,1201.28
100654,18/10/2018,537.12
100654,18/10/2018,1228
100654,18/10/2018,574.55
100654,18/10/2018,860
100654,18/10/2018,433.8
100654,18/10/2018,860
100654,18/10/2018,1228
100654,18/10/2018,1089.8
100654,18/10/2018,867.6
100654,18/10/2018,1213.89
100654,18/10/2018,643.07
100654,18/10/2018,1201.28
100654,18/10/2018,803.84
100654,18/10/2018,800.84
100654,18/10/2018,365.4
100654,18/10/2018,730.76
100654,18/10/2018,1512.71
100654,18/10/2018,245.82
100654,18/10/2018,541.51
100654,18/10/2018,1234.64
100654,18/10/2018,407.04
100654,18/10/2018,595.91
100654,18/10/2018,860
100654,18/10/2018,730.76
100654,18/10/2018,867.38
100654,18/10/2018,924.27
100654,18/10/2018,861.07
100654,18/10/2018,900.96
100654,18/10/2018,506.08
100654,18/10/2018,1235.68
100654,18/10/2018,1568.32
100654,18/10/2018,239.69
100654,18/10/2018,860
100654,18/10/2018,987.84
100654,18/10/2018,1228.18
100654,18/10/2018,1265.22
100654,18/10/2018,1590.56
100654,18/10/2018,215
100654,18/10/2018,1201.28
100654,18/10/2018,467.16
100654,18/10/2018,962.4
100654,18/10/2018,950
100654,18/10/2018,1668.44
100654,18/10/2018,388.03
100654,18/10/2018,694.24
100654,18/10/2018,1041.36
100654,18/10/2018,1228
100654,18/10/2018,657.68
100654,18/10/2018,1468.2
100654,18/10/2018,931.72
100654,18/10/2018,860
100654,18/10/2018,834.2
100654,18/10/2018,1922.24
100654,18/10/2018,1228
100654,18/10/2018,662.52
100654,18/10/2018,575.48
100654,18/10/2018,1205.76
100654,18/10/2018,1373.67
100654,18/10/2018,1023.08
100654,18/10/2018,1228
100654,18/10/2018,860
100654,18/10/2018,400.44
100654,18/10/2018,861.68
100654,18/10/2018,1067.8
100654,18/10/2018,880.94
100654,18/10/2018,922.3
100654,18/10/2018,724.15
100654,18/10/2018,166.84
100654,18/10/2018,1059.6
100654,18/10/2018,480.5
100654,18/10/2018,894.28
100654,18/10/2018,1411
100654,18/10/2018,1096.16
100654,18/10/2018,365.4
100654,18/10/2018,800.84
100654,18/10/2018,1180.52
100654,18/10/2018,1058.55
100654,18/10/2018,1678.84
100654,18/10/2018,245.12
100654,18/10/2018,1067.8
100654,18/10/2018,244.29
100654,18/10/2018,876.92
100654,18/10/2018,1217.05
100654,18/10/2018,722.98
100654,18/10/2018,173.56
100654,18/10/2018,250.26
100654,18/10/2018,2083.33
100654,18/10/2018,921.72
100654,18/10/2018,498.88
100654,18/10/2018,459.55
100654,18/10/2018,867.6
100654,18/10/2018,552.72
100654,18/10/2018,402.72
100654,18/10/2018,412.45
100654,18/10/2018,1108.33
100654,18/10/2018,868.71
100654,18/10/2018,400.42
100654,18/10/2018,892.47
100654,18/10/2018,1120.62
100654,18/10/2018,1568.32
100654,18/10/2018,1445.97
100654,18/10/2018,1059.6
100654,18/10/2018,375.95
100654,18/10/2018,860
100654,18/10/2018,506.09
100654,18/10/2018,1187.5
100654,18/10/2018,367.04
100654,18/10/2018,800.84
100648,9/02/2018,350.72
100654,9/03/2018,1760
100654,9/03/2018,1110.39
100654,9/03/2018,1920
100654,9/03/2018,910
100654,9/03/2018,2160
100654,9/03/2018,1933.49
100654,9/03/2018,1372.23
100654,9/03/2018,1917.77
100654,9/03/2018,1558.13
100654,9/03/2018,1820
100654,9/03/2018,1218.14
100654,9/03/2018,830.65
100654,9/03/2018,1973.67
100654,9/03/2018,1760
100654,9/03/2018,490
100654,9/03/2018,1920
100654,9/03/2018,1645
100654,9/03/2018,1920
100654,9/03/2018,1640
100654,9/03/2018,1920
100654,9/03/2018,2820
100654,9/03/2018,1577.18
100654,9/03/2018,567.28
100654,9/03/2018,548.08
100654,9/03/2018,1067.8
100654,9/03/2018,913.48
100654,9/03/2018,820
100654,9/03/2018,1607.68
100654,9/03/2018,1534.96
100654,9/03/2018,1348.36
100654,9/03/2018,862.77
100654,9/03/2018,965.46
100654,9/03/2018,1278.84
100654,9/03/2018,1304.67
100654,9/03/2018,362.05
100654,9/03/2018,913.48
100654,9/03/2018,1067.74
100654,9/03/2018,1461.52
100654,9/03/2018,1160
100654,9/03/2018,862.32
100654,9/03/2018,378.79
100654,9/03/2018,2083.33
100654,9/03/2018,1108.33
100654,9/03/2018,582.15
100654,9/03/2018,1211.28
100654,9/03/2018,1160
100654,9/03/2018,328.84
100654,9/03/2018,266.96
100654,9/03/2018,700.13
100654,9/03/2018,637.88
100654,9/03/2018,765.42
100654,9/03/2018,798.38
100654,9/03/2018,803.84
100654,9/03/2018,1201.28
100654,9/03/2018,1084.47
100654,9/03/2018,600.64
100654,9/03/2018,694.24
100654,9/03/2018,764.01
100654,9/03/2018,1160
100654,9/03/2018,1160
100654,9/03/2018,870.83
100654,9/03/2018,556.88
100654,9/03/2018,1160
100654,9/03/2018,1265.22
100654,9/03/2018,602.39
100654,9/03/2018,1169.48
100654,9/03/2018,1234.64
100654,9/03/2018,803.84
100654,9/03/2018,789.16
100654,9/03/2018,1229.07
100654,9/03/2018,1023.08
100654,9/03/2018,420.45
100654,9/03/2018,1213.89
100654,9/03/2018,219.24
100654,9/03/2018,1023.08
100654,9/03/2018,520.36
100654,9/03/2018,706.05
100654,9/03/2018,1923.04
100654,9/03/2018,348.4
100654,9/03/2018,820
100654,9/03/2018,2083.33
100654,9/03/2018,948.79
100654,9/03/2018,842.41
100654,9/03/2018,881.2
100654,9/03/2018,599.24
100654,9/03/2018,767.75
100654,9/03/2018,1534.96
100654,9/03/2018,138.85
100654,9/03/2018,825.29
100654,9/03/2018,1164.34
100654,9/03/2018,1160
100654,9/03/2018,306.71
100654,9/03/2018,1242.32
100654,9/03/2018,1373.91
100654,9/03/2018,895.64
100654,9/03/2018,1201.28
100654,9/03/2018,467.16
100654,9/03/2018,1160
100654,9/03/2018,1023.08
100654,9/03/2018,858.64
100654,9/03/2018,820
100654,9/03/2018,675.36
100654,9/03/2018,1334.72
100654,9/03/2018,1922.32
100654,9/03/2018,657.68
100654,9/03/2018,1373.67
100654,9/03/2018,807.5
100654,9/03/2018,600.64
100654,9/03/2018,1059.6
100654,9/03/2018,820
100654,9/03/2018,934.32
100654,9/03/2018,41.71
100654,9/03/2018,694.24
100654,9/03/2018,1160
100654,9/03/2018,749.04
100654,9/03/2018,820
100654,9/03/2018,433.79
100654,9/03/2018,1096.16
100654,9/03/2018,76.73
100654,9/03/2018,1678.84
100654,9/03/2018,500.83
100654,9/03/2018,438.48
100654,9/03/2018,322.55
100654,9/03/2018,803.84
100654,9/03/2018,1001.04
100654,9/03/2018,304.24
100654,9/03/2018,874.02
100654,9/03/2018,2083.33
100654,9/03/2018,1211.32
100654,9/03/2018,800.84
100654,9/03/2018,921.72
100654,9/03/2018,465.17
100654,9/03/2018,870
100654,9/03/2018,367.02
100654,9/03/2018,697
100654,9/03/2018,1064.33
100654,9/03/2018,375.95
100654,9/03/2018,1048.33
100654,9/03/2018,913.48
100654,9/03/2018,889.78
100654,9/03/2018,1301.37
100654,9/03/2018,734.12
100654,9/03/2018,939.88
100654,9/03/2018,1923.04
100654,9/03/2018,694.22
100654,9/03/2018,1067.8
100654,9/03/2018,795.28
100654,9/03/2018,1518.24
100654,9/03/2018,745.4
100654,9/03/2018,367.04
100654,9/03/2018,342.58
100654,9/03/2018,820
100654,9/03/2018,1001.08
100654,9/03/2018,1334.72
100654,9/03/2018,1096.16
100654,9/03/2018,720.25
100654,9/03/2018,803.84
100654,9/03/2018,823.65
100654,9/03/2018,1437.29
100654,9/03/2018,480.59
100654,9/03/2018,1276.07
100654,9/03/2018,1096.16
100654,9/03/2018,1004.8
100654,9/03/2018,540.18
100654,9/03/2018,818.46
100654,9/03/2018,261.44
100654,9/03/2018,794.76
100654,9/03/2018,1607.68
100654,9/03/2018,403.99
100654,9/03/2018,734.12
100654,9/03/2018,700.72
100654,9/03/2018,967.68
100654,9/03/2018,433.8
100654,9/03/2018,229.43
100654,9/03/2018,913.68
100654,9/03/2018,333.68
100654,9/03/2018,712.59
100654,9/03/2018,820
100654,9/03/2018,839.1
100654,9/03/2018,1107.84
100654,9/03/2018,1101.16
100654,9/03/2018,667.36
100654,9/03/2018,803.84
100654,9/03/2018,333.68
100654,9/03/2018,867.58
100654,9/03/2018,730.76
100654,9/03/2018,1134.52
100654,9/03/2018,750.21
100654,9/03/2018,226.08
100654,9/03/2018,694.24
100654,9/03/2018,1048.33
100654,9/03/2018,913.48
100654,9/03/2018,1126.93
